 85.832  163.043  4.0 
 85.803  163.108  4.0 
 85.776  163.173  4.0 
 85.751  163.239  4.0 
 85.727  163.306  4.0 
 85.705  163.373  4.0 
 85.685  163.441  4.0 
 85.662  163.531  4.0 
 78.117  195.39  4.0 
 78.098  195.479  4.0 
 77.935  196.299  4.0 
 77.929  196.329  4.0 
 77.783  197.114  4.0 
 77.777  197.148  4.0 
 77.648  197.9  4.0 
 77.641  197.941  4.0 
 77.53  198.659  4.0 
 77.525  198.697  4.0 
 77.43  199.381  4.0 
 77.423  199.431  4.0 
 77.346  200.082  4.0 
 77.341  200.134  4.0 
 77.281  200.752  4.0 
 77.276  200.811  4.0 
 77.233  201.397  4.0 
 77.229  201.462  4.0 
 77.203  202.014  4.0 
 77.2  202.094  4.0 
 77.192  202.615  4.0 
 77.192  202.698  4.0 
 77.204  203.372  4.0 
 77.208  203.472  4.0 
 77.247  204.145  4.0 
 77.254  204.237  4.0 
 77.318  204.909  4.0 
 77.33  205.008  4.0 
 77.421  205.679  4.0 
 77.434  205.765  4.0 
 77.549  206.436  4.0 
 77.567  206.532  4.0 
 77.709  207.202  4.0 
 77.729  207.288  4.0 
 77.896  207.959  4.0 
 77.919  208.045  4.0 
 78.112  208.717  4.0 
 78.138  208.801  4.0 
 78.357  209.474  4.0 
 78.384  209.553  4.0 
 78.629  210.228  4.0 
 78.654  210.294  4.0 
 78.681  210.359  4.0 
 78.71  210.425  4.0 
 79.003  211.058  4.0 
 79.034  211.122  4.0 
 79.066  211.185  4.0 
 79.1  211.247  4.0 
 79.136  211.308  4.0 
 79.174  211.367  4.0 
 79.203  211.411  4.0 
 79.588  211.979  4.0 
 79.628  212.037  4.0 
 79.67  212.093  4.0 
 79.714  212.149  4.0 
 79.759  212.203  4.0 
 79.806  212.256  4.0 
 79.845  212.298  4.0 
 80.323  212.801  4.0 
 80.372  212.852  4.0 
 80.423  212.901  4.0 
 80.475  212.949  4.0 
 80.529  212.995  4.0 
 80.584  213.039  4.0 
 80.616  213.064  4.0 
 81.187  213.501  4.0 
 81.243  213.543  4.0 
 81.301  213.584  4.0 
 81.36  213.623  4.0 
 81.42  213.66  4.0 
 81.487  213.698  4.0 
 82.151  214.069  4.0 
 82.213  214.103  4.0 
 82.276  214.135  4.0 
 82.34  214.165  4.0 
 82.405  214.193  4.0 
 82.439  214.207  4.0 
 83.197  214.511  4.0 
 83.263  214.537  4.0 
 83.33  214.56  4.0 
 83.397  214.582  4.0 
 83.454  214.598  4.0 
 84.304  214.836  4.0 
 84.372  214.855  4.0 
 84.441  214.871  4.0 
 84.535  214.89  4.0 
 85.48  215.06  4.0 
 85.55  215.071  4.0 
 85.62  215.081  4.0 
 85.676  215.087  4.0 
 86.715  215.19  4.0 
 86.786  215.196  4.0 
 86.887  215.201  4.0 
 88.02  215.235  4.0 
 88.095  215.236  4.0 
 88.098  215.236  4.0 
 88.098  215.242  4.0 
 62.096  215.242  4.0 
 62.096  215.236  4.0 
 62.099  215.236  4.0 
 62.178  215.235  4.0 
 62.844  215.214  4.0 
 62.914  215.211  4.0 
 63.011  215.203  4.0 
 63.659  215.139  4.0 
 63.729  215.131  4.0 
 63.832  215.116  4.0 
 64.461  215.009  4.0 
 64.531  214.996  4.0 
 64.634  214.973  4.0 
 65.245  214.824  4.0 
 65.314  214.806  4.0 
 65.382  214.786  4.0 
 65.419  214.775  4.0 
 66.012  214.584  4.0 
 66.079  214.561  4.0 
 66.146  214.536  4.0 
 66.183  214.522  4.0 
 66.759  214.289  4.0 
 66.825  214.261  4.0 
 66.889  214.232  4.0 
 66.922  214.216  4.0 
 67.481  213.942  4.0 
 67.544  213.91  4.0 
 67.606  213.876  4.0 
 67.638  213.858  4.0 
 68.181  213.542  4.0 
 68.242  213.505  4.0 
 68.324  213.452  4.0 
 68.852  213.095  4.0 
 68.91  213.055  4.0 
 68.988  212.996  4.0 
 69.499  212.598  4.0 
 69.554  212.554  4.0 
 69.608  212.508  4.0 
 69.654  212.468  4.0 
 70.141  212.021  4.0 
 70.192  211.972  4.0 
 70.242  211.922  4.0 
 70.311  211.848  4.0 
 70.764  211.343  4.0 
 70.81  211.29  4.0 
 70.855  211.235  4.0 
 70.91  211.165  4.0 
 71.329  210.601  4.0 
 71.37  210.544  4.0 
 71.41  210.485  4.0 
 71.447  210.427  4.0 
 71.833  209.804  4.0 
 71.87  209.743  4.0 
 71.904  209.681  4.0 
 71.929  209.635  4.0 
 72.281  208.954  4.0 
 72.312  208.891  4.0 
 72.342  208.827  4.0 
 72.357  208.793  4.0 
 72.675  208.053  4.0 
 72.702  207.988  4.0 
 72.732  207.908  4.0 
 73.018  207.108  4.0 
 73.041  207.041  4.0 
 73.062  206.973  4.0 
 73.315  206.115  4.0 
 73.334  206.047  4.0 
 73.348  205.99  4.0 
 73.568  205.071  4.0 
 73.584  205.002  4.0 
 73.592  204.961  4.0 
 73.765  204.062  4.0 
 106.092  77.227  4.0 
 114.798  74.333  4.0 
 145.986  204.094  4.0 
 146.004  204.163  4.0 
 146.023  204.231  4.0 
 146.044  204.298  4.0 
 146.063  204.352  4.0 
 146.413  205.33  4.0 
 146.444  205.413  4.0 
 146.81  206.332  4.0 
 146.848  206.421  4.0 
 147.229  207.28  4.0 
 147.258  207.344  4.0 
 147.274  207.376  4.0 
 147.67  208.175  4.0 
 147.702  208.238  4.0 
 147.724  208.279  4.0 
 148.135  209.019  4.0 
 148.171  209.08  4.0 
 148.201  209.129  4.0 
 148.627  209.811  4.0 
 148.665  209.871  4.0 
 148.706  209.931  4.0 
 149.146  210.553  4.0 
 149.188  210.61  4.0 
 149.243  210.681  4.0 
 149.699  211.245  4.0 
 149.744  211.299  4.0 
 149.815  211.378  4.0 
 150.286  211.883  4.0 
 150.335  211.934  4.0 
 150.385  211.984  4.0 
 150.42  212.016  4.0 
 150.906  212.464  4.0 
 150.958  212.511  4.0 
 151.012  212.557  4.0 
 151.068  212.601  4.0 
 151.581  212.999  4.0 
 151.637  213.042  4.0 
 151.716  213.097  4.0 
 152.246  213.454  4.0 
 152.306  213.493  4.0 
 152.395  213.547  4.0 
 152.942  213.862  4.0 
 153.004  213.897  4.0 
 153.094  213.943  4.0 
 153.658  214.218  4.0 
 153.722  214.248  4.0 
 153.787  214.276  4.0 
 153.825  214.292  4.0 
 154.407  214.525  4.0 
 154.473  214.55  4.0 
 154.54  214.574  4.0 
 154.575  214.585  4.0 
 155.173  214.776  4.0 
 155.241  214.797  4.0 
 155.309  214.816  4.0 
 155.35  214.826  4.0 
 155.966  214.974  4.0 
 156.035  214.989  4.0 
 156.133  215.008  4.0 
 156.766  215.115  4.0 
 156.836  215.126  4.0 
 156.938  215.138  4.0 
 157.588  215.202  4.0 
 157.658  215.208  4.0 
 157.754  215.213  4.0 
 158.421  215.234  4.0 
 158.5  215.235  4.0 
 158.503  215.235  4.0 
 158.503  215.241  4.0 
 127.46  215.241  4.0 
 127.46  215.235  4.0 
 128.321  215.235  4.0 
 128.375  215.234  4.0 
 129.341  215.213  4.0 
 129.412  215.211  4.0 
 129.468  215.207  4.0 
 130.348  215.143  4.0 
 130.419  215.137  4.0 
 130.5  215.128  4.0 
 131.295  215.021  4.0 
 131.365  215.01  4.0 
 131.435  214.998  4.0 
 131.471  214.991  4.0 
 132.182  214.843  4.0 
 132.251  214.827  4.0 
 132.32  214.81  4.0 
 132.403  214.786  4.0 
 133.029  214.595  4.0 
 133.096  214.574  4.0 
 133.163  214.55  4.0 
 133.229  214.525  4.0 
 133.285  214.501  4.0 
 133.828  214.268  4.0 
 133.892  214.24  4.0 
 133.956  214.209  4.0 
 134.019  214.177  4.0 
 134.081  214.142  4.0 
 134.125  214.117  4.0 
 134.585  213.842  4.0 
 134.645  213.805  4.0 
 134.704  213.766  4.0 
 134.762  213.725  4.0 
 134.819  213.683  4.0 
 134.874  213.64  4.0 
 134.905  213.614  4.0 
 135.282  213.299  4.0 
 135.336  213.253  4.0 
 135.388  213.206  4.0 
 135.439  213.157  4.0 
 135.488  213.106  4.0 
 135.536  213.054  4.0 
 135.583  213.001  4.0 
 135.609  212.97  4.0 
 135.903  212.613  4.0 
 135.947  212.558  4.0 
 135.99  212.502  4.0 
 136.031  212.444  4.0 
 136.07  212.385  4.0 
 136.108  212.325  4.0 
 136.144  212.265  4.0 
 136.179  212.199  4.0 
 136.391  211.801  4.0 
 136.424  211.738  4.0 
 136.454  211.675  4.0 
 136.483  211.61  4.0 
 136.51  211.545  4.0 
 136.528  211.498  4.0 
 136.682  211.084  4.0 
 136.706  211.017  4.0 
 136.844  210.611  4.0 
 136.865  210.546  4.0 
 136.988  210.149  4.0 
 137.01  210.074  4.0 
 137.117  209.686  4.0 
 137.138  209.603  4.0 
 137.229  209.223  4.0 
 137.248  209.136  4.0 
 137.323  208.765  4.0 
 137.34  208.672  4.0 
 137.399  208.31  4.0 
 137.41  208.24  4.0 
 137.415  208.203  4.0 
 137.457  207.849  4.0 
 137.464  207.778  4.0 
 137.467  207.734  4.0 
 137.492  207.388  4.0 
 137.497  207.318  4.0 
 137.498  207.275  4.0 
 137.507  206.938  4.0 
 137.508  206.837  4.0 
 137.499  206.17  4.0 
 137.497  206.108  4.0 
 137.472  205.458  4.0 
 137.469  205.388  4.0 
 137.427  204.755  4.0 
 137.421  204.683  4.0 
 137.362  204.067  4.0 
 137.354  203.994  4.0 
 137.279  203.396  4.0 
 137.268  203.321  4.0 
 137.177  202.739  4.0 
 137.163  202.659  4.0 
 137.056  202.095  4.0 
 137.039  202.013  4.0 
 136.916  201.466  4.0 
 136.896  201.384  4.0 
 136.758  200.854  4.0 
 136.733  200.765  4.0 
 136.603  200.333  4.0 
 128.229  163.594  4.0 
 128.216  163.533  4.0 
 127.346  159.845  4.0 
 127.35  159.834  4.0 
 127.37  159.766  4.0 
 127.387  159.698  4.0 
 127.403  159.629  4.0 
 127.417  159.56  4.0 
 127.429  159.49  4.0 
 127.439  159.42  4.0 
 127.448  159.35  4.0 
 127.454  159.279  4.0 
 127.458  159.209  4.0 
 127.46  159.138  4.0 
 127.46  159.067  4.0 
 127.458  158.996  4.0 
 127.454  158.926  4.0 
 127.448  158.855  4.0 
 127.44  158.785  4.0 
 127.43  158.715  4.0 
 127.418  158.645  4.0 
 127.404  158.576  4.0 
 127.39  158.514  4.0 
 110.62  88.931  4.0 
 110.603  88.863  4.0 
 110.598  88.847  4.0 
 110.587  88.806  4.0 
 110.566  88.739  4.0 
 110.543  88.672  4.0 
 110.518  88.606  4.0 
 110.514  88.595  4.0 
 110.487  88.529  4.0 
 110.458  88.465  4.0 
 110.427  88.401  4.0 
 110.395  88.338  4.0 
 110.36  88.276  4.0 
 110.341  88.244  4.0 
 110.331  88.226  4.0 
 110.318  88.205  4.0 
 110.287  88.156  4.0 
 110.247  88.097  4.0 
 110.226  88.067  4.0 
 110.214  88.049  4.0 
 110.171  87.992  4.0 
 110.141  87.954  4.0 
 110.12  87.927  4.0 
 110.074  87.874  4.0 
 110.027  87.821  4.0 
 109.978  87.77  4.0 
 109.969  87.761  4.0 
 109.937  87.728  4.0 
 109.9  87.694  4.0 
 109.876  87.671  4.0 
 109.849  87.647  4.0 
 109.833  87.632  4.0 
 109.779  87.587  4.0 
 109.74  87.556  4.0 
 109.714  87.535  4.0 
 109.679  87.509  4.0 
 109.667  87.5  4.0 
 109.609  87.459  4.0 
 109.551  87.42  4.0 
 109.491  87.382  4.0 
 109.43  87.346  4.0 
 109.368  87.312  4.0 
 109.305  87.279  4.0 
 109.241  87.249  4.0 
 109.177  87.22  4.0 
 109.166  87.215  4.0 
 109.133  87.202  4.0 
 109.111  87.193  4.0 
 109.045  87.168  4.0 
 108.979  87.145  4.0 
 108.911  87.123  4.0 
 108.843  87.104  4.0 
 108.775  87.086  4.0 
 108.694  87.068  4.0 
